"Indicator","Category","Region","Country","City","Value","Year","Source","Timeliness","nas"
"Overtaking lanes","additional information","Asia","Pakistan","Islamabad - Rawalpindi","All",2015,"www.worldbrt.net",1,0
"Overtaking lanes","additional information","Asia","Pakistan","Lahore","Partial",2015,"www.thenews.com.pk",1,0
"Overtaking lanes","additional information","Asia","Republic of Korea","Seoul",NA,NA,"",NA,1
"Overtaking lanes","additional information","Asia","Taiwan","Chiayi","None",2014,"Google maps",2,0
"Overtaking lanes","additional information","Asia","Taiwan","Taichung","None",2014,"easts.info",2,0
"Overtaking lanes","additional information","Asia","Taiwan","Taipei",NA,NA,"",NA,1
"Overtaking lanes","additional information","Asia","Thailand","Bangkok",NA,NA,"",NA,1
"Overtaking lanes","additional information","Africa","Nigeria","Lagos",NA,NA,"",NA,1
"Overtaking lanes","additional information","Africa","South Africa","Cape Town",NA,NA,"",NA,1
"Overtaking lanes","additional information","Africa","South Africa","Johannesburg","Partial",2013,"www.itdp.org",3,0
"Operations control center","system info","Latin America","Argentina","Buenos Aires",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Argentina","Córdoba",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Argentina","Rosario","All",2013,"www.etr.gov.ar",3,0
"Operations control center","system info","Latin America","Brazil","Belém",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Brazil","Belo Horizonte","All",2014,"",2,0
"Operations control center","system info","Latin America","Brazil","Blumenau","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Brasília","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Campinas","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Campo Grande","None",NA,"AGETRAN",NA,0
"Operations control center","system info","Latin America","Brazil","Caxias do Sul","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Criciúma","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Curitiba","Partial",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","São Paulo - Metropolitan area","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Feira de Santana",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Brazil","Fortaleza","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Goiânia","All",NA,"www.rmtcgoiania.com.br",NA,0
"Operations control center","system info","Latin America","Brazil","Guarulhos","Partial",2013,"guarulhostransportes.com.br",3,0
"Operations control center","system info","Latin America","Brazil","Jaboatão dos Guararapes","None",2012,"",4,0
"Operations control center","system info","Latin America","Brazil","João Pessoa","None",NA,"Semob-JP",NA,0
"Operations control center","system info","Latin America","Brazil","Joinville","None",NA,"IPPUJ",NA,0
"Operations control center","system info","Latin America","Brazil","Juiz de Fora","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Londrina","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Maceió","None",NA,"SMTT",NA,0
"Operations control center","system info","Latin America","Brazil","Natal","None",NA,"www.busaodenatal.com",NA,0
"Operations control center","system info","Latin America","Brazil","Niterói","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Olinda","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Porto Alegre","None",NA,"EPTC",NA,0
"Operations control center","system info","Latin America","Brazil","Recife","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Rio de Janeiro","Partial",NA,"www.brtrio.com",NA,0
"Operations control center","system info","Latin America","Brazil","Salvador","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Santos","None",NA,"www.cetsantos.com.br",NA,0
"Operations control center","system info","Latin America","Brazil","São Paulo","Partial",NA,"SPTrans",NA,0
"Operations control center","system info","Latin America","Brazil","Sorocaba","All",2012,"www.urbes.com.br",4,0
"Operations control center","system info","Latin America","Brazil","Sumaré","None",NA,"",NA,0
"Operations control center","system info","Latin America","Brazil","Teresina",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Brazil","Uberaba","All",2015,"www.uberaba.mg.gov.br",1,0
"Operations control center","system info","Latin America","Brazil","Uberlândia","All",2013,"www.uberlandia.mg.gov.br",3,0
"Operations control center","system info","Latin America","Chile","Santiago","All",2011,"Transantiago (Antonio Gschwender)",5,0
"Operations control center","system info","Latin America","Colombia","Barranquilla","All",NA,"",NA,0
"Operations control center","system info","Latin America","Colombia","Bogotá","All",2013,"www.transmilenio.gov.co",3,0
"Operations control center","system info","Latin America","Colombia","Bucaramanga","All",NA,"",NA,0
"Operations control center","system info","Latin America","Colombia","Cali","All",2015,"mio.com.co",1,0
"Operations control center","system info","Latin America","Colombia","Cartagena",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Colombia","Medellín","All",2013,"www.metroplus.gov.co",3,0
"Operations control center","system info","Latin America","Colombia","Pereira","All",2011,"www.megabus.gov.co",5,0
"Operations control center","system info","Latin America","Ecuador","Guayaquil","All",NA,"www.metrovia-gye.com",NA,0
"Operations control center","system info","Latin America","Ecuador","Quito","Partial",NA,"PUC Chile",NA,0
"Operations control center","system info","Latin America","El Salvador","Gran San Salvador","Partial",2015,"www.vmt.gob.sv",1,0
"Operations control center","system info","Latin America","Guatemala","Guatemala","All",NA,"www.muniguate.com",NA,0
"Operations control center","system info","Latin America","Mexico","Chihuahua","All",2014,"www.movimet.com",2,0
"Operations control center","system info","Latin America","Mexico","Ecatepec","All",NA,"www.gacetademexico.com",NA,0
"Operations control center","system info","Latin America","Mexico","Guadalajara","All",NA,"www.macrobus.gob.mx",NA,0
"Operations control center","system info","Latin America","Mexico","Guadalupe","All",2013,"Dirección General de Movilidad",3,0
"Operations control center","system info","Latin America","Mexico","León de los Aldama","All",NA,"www.metrobus.df.gob.mx",NA,0
"Operations control center","system info","Latin America","Mexico","Mexico City","All",2016,"www.metrobus.cdmx.gob.mx",0,0
"Operations control center","system info","Latin America","Mexico","Juárez",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Mexico","Monterrey","All",2014,"ecovia.nl.gob.mx",2,0
"Operations control center","system info","Latin America","Mexico","Nezahualcoyotl",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Mexico","Pachuca","All",NA,"www.sibrtonline.org",NA,0
"Operations control center","system info","Latin America","Mexico","Puebla","All",NA,"www.st.puebla.gob.mx",NA,0
"Operations control center","system info","Latin America","Panama","Panama","All",NA,"Protransporte Planing and Information System Office",NA,0
"Operations control center","system info","Latin America","Peru","Lima","None",NA,"",NA,0
"Operations control center","system info","Latin America","Trinidad and Tobago","Port of Spain - Arima",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Uruguay","Montevideo",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Venezuela","Caracas",NA,NA,"",NA,1
"Operations control center","system info","Latin America","Venezuela","Merida","All",NA,"Universidad de Los Andes project; tesis.ula.ve",NA,0
"Operations control center","system info","Latin America","Venezuela","Barquisimeto",NA,NA,"",NA,1
"Operations control center","system info","Oceania","Australia","Adelaide","All",2014,"Adelaide Metro",2,0
"Operations control center","system info","Oceania","Australia","Brisbane","All",2014,"Translink",2,0
"Operations control center","system info","Oceania","Australia","Sydney - Blacktown - Rouse Hill","None",NA,"Operator Busways",NA,0
"Operations control center","system info","Oceania","Australia","Sydney - Liverpool - Parramatta","All",NA,"STA",NA,0
"Operations control center","system info","Oceania","Australia","Sydney - Parramatta - Rouse Hill","None",NA,"CDC e-mail",NA,0
"Operations control center","system info","Oceania","New Zealand","Auckland","All",2014,"www.aucklandtransport.govt.nz",2,0
"Operations control center","system info","Europe","Belgium","Liège",NA,NA,"",NA,1
"Operations control center","system info","Europe","Czech Republic","Prague",NA,NA,"",NA,1
"Operations control center","system info","Europe","Finland","Helsinki","All",2013,"www.hsl.fi",3,0
"Operations control center","system info","Europe","France","Belfort","All",2014,"info.optymo.fr",2,0
"Operations control center","system info","Europe","France","Caen",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Cannes","All",2014,"www.silteplait.info",2,0
"Operations control center","system info","Europe","France","Châlon-sur-Saône","All",2014,"www.buszoom.com",2,0
"Operations control center","system info","Europe","France","Douai",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Evry","All",2014,"www.bus-tice.com",2,0
"Operations control center","system info","Europe","France","La Rochelle",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Le Mans","All",2016,"www.francebleu.fr",0,0
"Operations control center","system info","Europe","France","Lille",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Lorient",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Lyon",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Maubeuge",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Metz","All",2013,"lemet.fr",3,0
"Operations control center","system info","Europe","France","Nancy",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Nantes","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","France","Nice",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Nîmes","All",2015,"www.nimes-metropole.fr",1,0
"Operations control center","system info","Europe","France","Paris","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","France","Rouen","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","France","Saint-Nazaire",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Strasbourg",NA,NA,"",NA,1
"Operations control center","system info","Europe","France","Toulouse",NA,NA,"",NA,1
"Operations control center","system info","Europe","Germany","Essen","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","Germany","Hamburg","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","Germany","Oberhausen","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","Ireland","Dublin",NA,NA,"",NA,1
"Operations control center","system info","Europe","Italy","Brescia","All",2011,"COST - European Cooperation in Science and Technology",5,0
"Operations control center","system info","Europe","Italy","Prato",NA,NA,"",NA,1
